date,avgcpu,avgmem
1556669700000000.0,0.3854654097084298,0.12583322224325078
1556670000000000.0,0.4342597826367962,0.13568385777319514
1556670300000000.0,0.4204647981926539,0.12833819204173968
1556670600000000.0,0.44839507073760543,0.16398426160016122
1556670900000000.0,0.45196485086536287,0.17530494811865305
1556671200000000.0,0.47178643605274817,0.1757770751053367
1556671500000000.0,0.48157570511940584,0.1960716773013116
1556671800000000.0,0.4935748369890267,0.19407908735085866
1556672100000000.0,0.482110220746925,0.2103282990202846
1556672400000000.0,0.4847106910030141,0.19258100061911154
1556672700000000.0,0.511327338993091,0.19649278064259068
1556673000000000.0,0.46050408128142983,0.19526220714445341
1556673300000000.0,0.5263754055975347,0.20922675314345263
1556673600000000.0,0.555581193256826,0.22314539062903105
1556673900000000.0,0.6192648620067842,0.25146525653687646
1556674200000000.0,0.6414998997626566,0.2569036389321
1556674500000000.0,0.5469456583769059,0.22692920264839445
1556674800000000.0,0.4995346866418995,0.2069867111161776
1556675100000000.0,0.526424299305503,0.20010224476213034
1556675400000000.0,0.5836702705604333,0.23257077381841418
1556675700000000.0,0.6085407961685367,0.24707067723751774
1556676000000000.0,0.6200202033197282,0.25723264467314877
1556676300000000.0,0.653303326338267,0.2671828044896123
1556676600000000.0,0.6404922067556236,0.26265420300238196
1556676900000000.0,0.6318647071254175,0.2795183636563854
1556677200000000.0,0.6543036293258437,0.3039429468055759
1556677500000000.0,0.6971743641216577,0.3337772459360655
1556677800000000.0,0.6940406078633816,0.34905575399525146
1556678100000000.0,0.6435341479394141,0.33313527056350534
1556678400000000.0,0.7447619285578098,0.3707637451007926
1556678700000000.0,0.7396328168992403,0.37574700498213187
1556679000000000.0,0.7657837383104387,0.3734664543153181
1556679300000000.0,0.7137939909457098,0.323433367257685
1556679600000000.0,0.7228866146180888,0.318770341357276
1556679900000000.0,0.7022175903026284,0.3282180293239796
1556680200000000.0,0.7267899578111574,0.32277345630182785
1556680500000000.0,0.7304809384752455,0.33464362413082527
1556680800000000.0,0.6807275420319001,0.3165177096602012
1556681100000000.0,0.6606565546833116,0.30000055319398733
1556681400000000.0,0.7015322983558048,0.30997372748991014
1556681700000000.0,0.6808976660231578,0.30644390453724357
1556682000000000.0,0.6730043338250928,0.3064640861515162
1556682300000000.0,0.7134652437121585,0.3196206498281833
1556682600000000.0,0.7353048467848584,0.34068498707603667
1556682900000000.0,0.7504338189212569,0.3428574465480516
1556683200000000.0,0.7031922641828783,0.32925505196783766
1556683500000000.0,0.8122194200207586,0.3688478368377126
1556683800000000.0,0.7360309152115077,0.36775798829597117
1556684100000000.0,0.6790641796253856,0.33532628704110823
1556684400000000.0,0.628954293288748,0.291526077851638
1556684700000000.0,0.5985775370551245,0.267178611200505
1556685000000000.0,0.6360020328746578,0.24557973553217227
1556685300000000.0,0.6782277229024378,0.23831822633051214
1556685600000000.0,0.7263326595407373,0.2745214933214013
1556685900000000.0,0.6731072263597508,0.25300313928471097
1556686200000000.0,0.6484983567346834,0.24910376867052597
1556686500000000.0,0.6714164343672151,0.25093724922046845
1556686800000000.0,0.6845861518864591,0.2553068108695111
1556687100000000.0,0.68419576799412,0.2675072006373316
1556687400000000.0,0.6996776800116316,0.26388075808739053
1556687700000000.0,0.6459117688846796,0.25861659340878096
1556688000000000.0,0.6606680397911455,0.22698554991127895
1556688300000000.0,0.6440116945712266,0.2525879147499308
1556688600000000.0,0.6787379436279157,0.25795929090688463
1556688900000000.0,0.6564145610317556,0.2591119889909792
1556689200000000.0,0.6485987620350646,0.2781837551426156
1556689500000000.0,0.6513250245943636,0.25576684534005656
1556689800000000.0,0.6872716549043207,0.2644592226666038
1556690100000000.0,0.7116443601621394,0.2935339016316203
1556690400000000.0,0.6896175661171204,0.27921516509308986
1556690700000000.0,0.6807951146248419,0.26553765638459614
1556691000000000.0,0.7502242704440165,0.30556781480146245
1556691300000000.0,0.7236923285272665,0.2947576322963985
1556691600000000.0,0.668216951810866,0.2640062843947619
1556691900000000.0,0.6929071454267202,0.2628250509769767
1556692200000000.0,0.6373142499285598,0.2497435231119154
1556692500000000.0,0.6310380150346402,0.24857011315883848
1556692800000000.0,0.6793701328015576,0.27321422577906085
1556693100000000.0,0.7220186279286831,0.29720060011772986
1556693400000000.0,0.7074181517408673,0.28621679942526757
1556693700000000.0,0.6932639104501273,0.28574012638985713
1556694000000000.0,0.6610163061930072,0.2632295286234876
1556694300000000.0,0.6435399967191093,0.2556712914568393
1556694600000000.0,0.671943826477668,0.26817820821183
1556694900000000.0,0.6503681691457164,0.2888372481683621
1556695200000000.0,0.656824063072069,0.273150630315538
1556695500000000.0,0.6443767683061321,0.2693513694957348
1556695800000000.0,0.6575511503968383,0.2695620719678853
1556696100000000.0,0.7034375697964133,0.2780397905986338
1556696400000000.0,0.706735769838019,0.2903856435715786
1556696700000000.0,0.7604374142022874,0.3089636420163939
1556697000000000.0,0.7800721583364545,0.31307237058533977
1556697300000000.0,0.7331818790107352,0.311276497696096
1556697600000000.0,0.7276942330103073,0.31975066752354553
1556697900000000.0,0.7319753943503977,0.3020149821734377
1556698200000000.0,0.7189908739800503,0.28571888117696087
1556698500000000.0,0.6708164009673958,0.2717921273324342
1556698800000000.0,0.7134315935769653,0.2810604098925529
1556699100000000.0,0.7460671873667588,0.30383171526876396
1556699400000000.0,0.7008797628001329,0.301200584064637
1556699700000000.0,0.7179052643968415,0.29402828872924025
1556700000000000.0,0.7301033893031124,0.3062061371339737
1556700300000000.0,0.715051166746097,0.2895839742212447
1556700600000000.0,0.7155198390210953,0.2964289377676448
1556700900000000.0,0.7904149204484121,0.3005970240101179
1556701200000000.0,0.7896863423269882,0.3111651344554527
1556701500000000.0,0.7860892262849739,0.29854206703321573
1556701800000000.0,0.778898599806269,0.30934523173300454
1556702100000000.0,0.7841219276123403,0.31414341891120223
1556702400000000.0,0.7664165918961845,0.3064296687398358
1556702700000000.0,0.7822007553412889,0.30174058498739575
1556703000000000.0,0.8164420379767425,0.31791707331812846
1556703300000000.0,0.7611780917346087,0.309734886743106
1556703600000000.0,0.7206876434250575,0.29776904531932336
1556703900000000.0,0.7790613027558575,0.30482808568492104
1556704200000000.0,0.7679449460722485,0.29751259170822175
1556704500000000.0,0.8079104156668251,0.3158194978596516
1556704800000000.0,0.8094979794214525,0.31414170835636224
1556705100000000.0,0.7763366648270251,0.31064409745256105
1556705400000000.0,0.7348553454684159,0.29873232586253984
1556705700000000.0,0.7393296635049491,0.2826479488631777
1556706000000000.0,0.776841748564395,0.2998293590483243
1556706300000000.0,0.7794129430246155,0.3135495152956502
1556706600000000.0,0.7863173531820646,0.30298588926600134
1556706900000000.0,0.7852161445108647,0.3093694449303095
1556707200000000.0,0.7391674700444282,0.29530155220443177
1556707500000000.0,0.7541559458489357,0.2880538715980814
1556707800000000.0,0.7579333518117644,0.30405587575850346
1556708100000000.0,0.7300051671690877,0.3065091562546367
1556708400000000.0,0.8064985073255748,0.3402110393424018
1556708700000000.0,0.7575438449731304,0.34844610141291077
1556709000000000.0,0.7204557115847146,0.3567160208744473
1556709300000000.0,0.6584331837202317,0.339912215110618
1556709600000000.0,0.7221702510816355,0.35281130176123776
